-5.580763816833496094e-01,-7.368375658988952637e-01,1.152337156236171722e-02,-6.757043004035949707e-01,-3.026819229125976562e-01,-1.319609731435775757e-01,-8.393540233373641968e-02,-6.954693794250488281e-02,-2.324068397283554077e-01,-1.607661992311477661e-01,-1.432370301336050034e-02,-9.452631324529647827e-02,4.859406054019927979e-01,2.334933578968048096e-01,1.516066305339336395e-02,3.468826040625572205e-02,3.934955000877380371e-01,-1.253508031368255615e-01,5.903175473213195801e-01,-1.733897924423217773e-01,-7.052500844001770020e-01,3.486482799053192139e-01,-5.053529143333435059e-01,-1.304678618907928467e-01,-1.176910251379013062e-01,8.877667039632797241e-02,-4.710434079170227051e-01,3.788039684295654297e-01,-3.609035611152648926e-01,3.391228616237640381e-01,-2.494935411959886551e-03,1.783795058727264404e-01,-4.382384121417999268e-01,-5.919228121638298035e-02,-1.024105310440063477e+00,1.708207428455352783e-01,-4.667540490627288818e-01,2.884164452552795410e-01,-6.046104431152343750e-01,3.377294838428497314e-01,3.809721767902374268e-01,-4.874024391174316406e-01,3.663268387317657471e-01,1.608232110738754272e-01,-8.446054905652999878e-02,-4.627308547496795654e-01,-3.805587291717529297e-01,2.875006496906280518e-01,-3.495685756206512451e-01,1.191466450691223145e-01,-5.933160781860351562e-01,-4.475197196006774902e-01,-6.171663999557495117e-01,1.282933950424194336e-01,-4.325757622718811035e-01,1.315170824527740479e-01,5.503223538398742676e-01,-1.821254640817642212e-01,-7.241026163101196289e-01,-5.765526890754699707e-01,2.399805337190628052e-01,2.294395267963409424e-01,1.064043119549751282e-01,-2.923932373523712158e-01,8.059734851121902466e-02,-2.164393514394760132e-01,-5.640566349029541016e-02,-2.040587812662124634e-01,-7.454766035079956055e-01,1.444154828786849976e-01,-4.107441306114196777e-01,7.160161137580871582e-01,2.243672907352447510e-01,-8.214695006608963013e-02,9.677576273679733276e-02,-2.033561319112777710e-01,-1.388150602579116821e-01,3.259599208831787109e-01,-5.787928700447082520e-01,-2.230532318353652954e-01,2.087829113006591797e-01,6.970735788345336914e-01,2.986777722835540771e-01,2.032900601625442505e-01,-1.977911293506622314e-01,-1.818194091320037842e-01,-6.078077554702758789e-01,-3.351553082466125488e-01,-3.646517395973205566e-01,1.013384014368057251e-01,-1.701727211475372314e-01,-3.521357476711273193e-01,-5.440363287925720215e-01,-7.470297813415527344e-02,4.805312156677246094e-01,4.023134708404541016e-01,-2.743506431579589844e-01,4.823723137378692627e-01,9.223965555429458618e-02,-4.816336035728454590e-01,-1.122870445251464844e-01,-5.503122135996818542e-02,2.879178896546363831e-02,3.981617838144302368e-02,-4.918970167636871338e-01,2.399378716945648193e-01,-3.443098664283752441e-01,-4.816337525844573975e-01,1.683573722839355469e-01,-5.349104404449462891e-01,1.066110134124755859e-01,4.780305083841085434e-03,5.501390695571899414e-01,-1.414729803800582886e-01,-3.732823729515075684e-01,-1.779837347567081451e-02,7.621306180953979492e-01,-5.589890480041503906e-02,1.053446158766746521e-01,1.937106698751449585e-01,-3.635654449462890625e-01,1.390080805867910385e-02,-6.716658174991607666e-02,1.665964573621749878e-01,5.136491060256958008e-01,6.348987221717834473e-01,-6.105675920844078064e-02,-1.588325500488281250e-01,-4.723399505019187927e-02,2.510251998901367188e-01,5.076273083686828613e-01,-8.023999631404876709e-02,2.090238481760025024e-01,2.533660829067230225e-01,-5.282932519912719727e-01,1.203390881419181824e-01,1.981438845396041870e-01,1.191228851675987244e-01,-1.100029423832893372e-01,3.235332667827606201e-01,-3.320313990116119385e-01,3.151471614837646484e-01,-4.820846617221832275e-01,-3.746414482593536377e-01,-1.805087784305214882e-03,3.632954508066177368e-02,-6.190999224781990051e-02,2.564846873283386230e-01,1.025544404983520508e-01,-2.939000725746154785e-01,1.888458058238029480e-02,-1.246552318334579468e-01,5.634648352861404419e-02,5.022227764129638672e-02,-3.480437099933624268e-01,2.692066729068756104e-01,-3.023767471313476562e-01,5.308167338371276855e-01,4.050125777721405029e-01,5.860192179679870605e-01,1.182740926742553711e-01,2.042376995086669922e-01,-7.306162267923355103e-02,-1.032603830099105835e-01,-3.448048532009124756e-01,2.034894227981567383e-01,-1.628373712301254272e-01,8.865856528282165527e-01,1.385647505521774292e-01,-3.239817023277282715e-01,-1.399780362844467163e-01,-8.597849607467651367e-01,4.987647235393524170e-01,3.239293694496154785e-01,1.174587383866310120e-01,2.357455343008041382e-01,-3.687419295310974121e-01,-3.068291246891021729e-01,-3.390262424945831299e-01,1.737001240253448486e-01,-8.766102790832519531e-01,6.139518022537231445e-01,-1.441040486097335815e-01,-5.341458916664123535e-01,1.328913867473602295e-02,4.135095328092575073e-02,5.227399468421936035e-01,-9.729946851730346680e-01,3.028521239757537842e-01,4.107948243618011475e-01,-3.087318539619445801e-01,-4.863125737756490707e-03,-1.193483918905258179e-01,-1.414428651332855225e-01,3.216567635536193848e-01,-2.514568865299224854e-01,-6.894996040500700474e-04,-2.005287557840347290e-01,3.349353969097137451e-01,-1.516934186220169067e-01,3.444795012474060059e-01,-3.621444478631019592e-02,3.938227295875549316e-01,-3.346013724803924561e-01,2.513169050216674805e-01,6.099840998649597168e-01,3.180328756570816040e-02,-3.375789225101470947e-01,9.494115598499774933e-03,-2.151408419013023376e-02,-4.121529161930084229e-01,3.818153440952301025e-01,-1.683276742696762085e-01,-1.473701894283294678e-01,5.073527693748474121e-01,-5.126919150352478027e-01,3.967240750789642334e-01,-1.518879383802413940e-01,1.569272279739379883e-01,-2.956751883029937744e-01,6.190978288650512695e-01,-9.270967841148376465e-01,7.291083931922912598e-01,-2.330317944288253784e-01,-6.100062131881713867e-01,5.810715556144714355e-01,6.398639678955078125e-01,-2.286621183156967163e-01,8.019117116928100586e-01,-4.508839249610900879e-01,-3.299139440059661865e-01,-2.463553249835968018e-01,2.306740581989288330e-01,-6.285037845373153687e-02,-4.824068844318389893e-01,7.107227444648742676e-01,1.886876076459884644e-01,-6.035658717155456543e-01,-1.642614156007766724e-01,-6.941224634647369385e-02,3.691441193222999573e-02,5.944750085473060608e-02,1.377279520034790039e+00,2.060589641332626343e-01,1.026145592331886292e-01,6.043167114257812500e-01,6.728830337524414062e-01,-4.978602230548858643e-01,3.327718675136566162e-01,-6.753794848918914795e-02,2.041075937449932098e-02,-4.871927201747894287e-01,9.430794417858123779e-02,-1.002533547580242157e-02,-1.706271618604660034e-01,-4.174154698848724365e-01,-1.340640429407358170e-02,-2.358083724975585938e-01,2.267502099275588989e-01,-1.515341103076934814e-01,-1.776568740606307983e-01,-2.672511637210845947e-01,1.238664388656616211e+00,-9.347821027040481567e-02,9.869711101055145264e-02,4.979203641414642334e-01,-2.365074157714843750e-01,-3.317531049251556396e-01,1.472772099077701569e-02,-8.720431327819824219e-01,-4.847290813922882080e-01,-1.141999438405036926e-01,4.331796169281005859e-01,5.020437836647033691e-01,2.871267497539520264e-01,2.446002960205078125e-01,5.521903634071350098e-01,7.377699762582778931e-02,5.006580948829650879e-01,-2.333883196115493774e-01,2.874324023723602295e-01,-7.520175576210021973e-01,5.936225131154060364e-02,5.183647274971008301e-01,3.243439793586730957e-01,-4.963876307010650635e-01,-2.023778855800628662e-01,-7.835823297500610352e-01,2.382190525531768799e-01,-6.768226623535156250e-01,1.187166124582290649e-01,2.532501220703125000e-01,9.509479999542236328e-02,-7.325954437255859375e-01,4.270252883434295654e-01,-4.626738429069519043e-01,-9.310168027877807617e-01,1.421905010938644409e-01,-2.136934250593185425e-01,-1.726850122213363647e-01,-2.876708805561065674e-01,7.419521361589431763e-02,3.306174278259277344e-01,1.685744374990463257e-01,5.276888608932495117e-01,4.265941083431243896e-01,-2.539398372173309326e-01,6.975990533828735352e-01,-1.333415889739990234e+01,-5.405901074409484863e-01,-7.597978413105010986e-02,-4.530012011528015137e-01,1.789613217115402222e-01,-5.611038208007812500e-01,-3.852356076240539551e-01,2.676056027412414551e-01,-2.659082412719726562e-01,1.495518237352371216e-01,7.532821297645568848e-01,-1.780149787664413452e-01,3.872361779212951660e-01,-1.123020052909851074e-01,-8.727377653121948242e-02,-1.271239668130874634e-01,1.182745471596717834e-01,-9.278784692287445068e-02,-7.678093910217285156e-01,4.377487599849700928e-01,1.460044384002685547e-01,-2.305480390787124634e-01,4.830365777015686035e-01,2.998603284358978271e-01,-8.904174715280532837e-02,-2.992851138114929199e-01,5.930819734930992126e-02,-1.713054813444614410e-02,-9.809691309928894043e-01,-2.180921286344528198e-01,-6.768988370895385742e-01,-2.883354127407073975e-01,-7.134402543306350708e-02,1.421054750680923462e-01,4.010919928550720215e-01,7.628864794969558716e-02,5.485057234764099121e-01,-1.112833619117736816e-02,6.373783349990844727e-01,-2.832652628421783447e-01,6.453793644905090332e-01,1.628474518656730652e-02,-1.342102438211441040e-01,7.728797197341918945e-02,-3.559188172221183777e-02,-1.699021756649017334e-01,-1.680200099945068359e-01,5.952314659953117371e-02,-1.394278705120086670e-01,5.852431803941726685e-02,-1.303440332412719727e-01,-2.839432954788208008e-01,9.669733792543411255e-02,-5.031045675277709961e-01,-1.117515936493873596e-01,-1.987148672342300415e-01,2.568906843662261963e-01,-2.232469618320465088e-02,1.938260644674301147e-01,-3.084770739078521729e-01,3.264580070972442627e-01,-2.081083953380584717e-01,3.216246962547302246e-01,1.176138445734977722e-01,-7.748037576675415039e-01,4.551116749644279480e-02,4.695262387394905090e-02,-7.093937993049621582e-01,3.876625895500183105e-01,-1.555564105510711670e-01,3.077283501625061035e-01,-2.404010593891143799e-01,8.681926876306533813e-02,-1.485986471176147461e+00,-6.810732483863830566e-01,-1.414512246847152710e-01,-6.568335294723510742e-01,-4.300676882266998291e-01,2.523854672908782959e-01,-5.042338967323303223e-01,-2.523434460163116455e-01,-5.656784176826477051e-01,9.016935713589191437e-03,2.792696952819824219e-01,-1.104131713509559631e-01,2.381652295589447021e-01,4.198829829692840576e-01,-6.203816533088684082e-01,-1.674768030643463135e-01,2.196055501699447632e-01,-3.291474282741546631e-01,-1.775355637073516846e-01,3.013524711132049561e-01,5.441452860832214355e-01,2.220740318298339844e-01,4.313340410590171814e-02,5.382627844810485840e-01,-2.801612317562103271e-01,7.344395518302917480e-01,3.476715087890625000e-01,-6.105347275733947754e-01,7.392109185457229614e-02,-6.065363287925720215e-01,1.976085752248764038e-01,3.495264425873756409e-02,-3.874768614768981934e-01,-8.718456625938415527e-01,2.998572289943695068e-01,4.966817498207092285e-01,2.321962565183639526e-01,1.727364063262939453e-01,9.060855209827423096e-02,5.311480164527893066e-01,6.767978668212890625e-01,1.004817485809326172e-01,4.683264791965484619e-01,-5.967691540718078613e-02,-4.809114933013916016e-01,1.794348210096359253e-01,-3.206152915954589844e-01,-5.199837088584899902e-01,2.796661294996738434e-02,-3.619586825370788574e-01,-7.687702178955078125e-01,2.234917581081390381e-01,4.416131228208541870e-02,-6.219806671142578125e-01,9.562820941209793091e-02,-1.020976543426513672e+00,8.785957843065261841e-02,3.229115605354309082e-01,1.349964588880538940e-01,4.794206321239471436e-01,-1.146830432116985321e-02,-3.997050821781158447e-01,-5.392909049987792969e-02,-4.414739608764648438e-01,8.198361098766326904e-02,-2.323319762945175171e-01,4.692316055297851562e-01,7.207173109054565430e-01,-3.750796243548393250e-02,-1.522105634212493896e-01,-1.232157498598098755e-01,-2.390231639146804810e-01,1.544222533702850342e-01,-5.915892720222473145e-01,-8.276351541280746460e-02,-1.994028836488723755e-01,4.398159980773925781e-01,7.843567132949829102e-01,-9.689942002296447754e-01,5.268523693084716797e-01,2.618501782417297363e-01,-1.591339856386184692e-01,-3.034412264823913574e-01,3.130001723766326904e-01,-8.010777831077575684e-01,9.585217386484146118e-02,-3.951624035835266113e-01,-1.092083603143692017e-01,-2.054279744625091553e-01,-1.890746653079986572e-01,1.048545911908149719e-01,-4.248882830142974854e-01,-1.951788924634456635e-02,-2.083486169576644897e-01,3.834523856639862061e-01,-1.188064292073249817e-01,-1.234203353524208069e-01,-6.055917963385581970e-02,-2.374930493533611298e-02,-5.414925217628479004e-01,-1.050582304596900940e-01,-3.107801377773284912e-01,-1.621452122926712036e-01,3.262339234352111816e-01,-6.918245553970336914e-01,2.225374728441238403e-01,4.460890591144561768e-01,8.416527509689331055e-01,5.128267407417297363e-01,9.457399696111679077e-02,4.306176304817199707e-01,-1.016750410199165344e-01,-2.688632309436798096e-01,-4.118234813213348389e-01,-1.562528163194656372e-01,-1.438504308462142944e-01,6.629026532173156738e-01,-4.208403527736663818e-01,-1.780842840671539307e-01,-1.013357117772102356e-01,-2.013249397277832031e-01,-6.126363202929496765e-02,1.177545171231031418e-02,1.473655551671981812e-01,3.514204919338226318e-01,2.216054946184158325e-01,6.519746184349060059e-01,4.296941682696342468e-02,-2.116761654615402222e-01,5.273004248738288879e-02,1.046904474496841431e-01,-5.165313482284545898e-01,3.417417407035827637e-01,1.343462020158767700e-01,2.943124175071716309e-01,-3.743221163749694824e-01,-7.235321998596191406e-01,6.385106444358825684e-01,5.012513399124145508e-01,-1.360479891300201416e-01,1.424607187509536743e-01,-7.542732357978820801e-01,8.657522201538085938e-01,-1.061939820647239685e-01,1.107807643711566925e-02,3.872141614556312561e-02,-2.095474153757095337e-01,-3.787149488925933838e-01,-2.928453087806701660e-01,3.364252671599388123e-02,1.158330664038658142e-01,4.445157945156097412e-01,-1.847470104694366455e-01,-2.711949944496154785e-01,-3.743540346622467041e-01,1.636499315500259399e-01,-1.366494745016098022e-01,9.101985394954681396e-02,6.158015131950378418e-01,9.945099800825119019e-02,-1.289400309324264526e-01,3.792965114116668701e-01,-5.896572396159172058e-02,-7.352538108825683594e-01,3.039994835853576660e-01,-1.541128307580947876e-01,4.404852539300918579e-02,4.680772498250007629e-02,-1.049540758132934570e+00,-2.522262036800384521e-01,5.054795145988464355e-01,7.681501563638448715e-03,4.223092272877693176e-02,2.102947980165481567e-01,-7.756940275430679321e-02,3.966492116451263428e-01,5.460413098335266113e-01,-3.244869709014892578e-01,-4.224133491516113281e-01,-1.754218637943267822e-01,-9.511898458003997803e-02,6.838653683662414551e-01,-8.794558644294738770e-01,3.731878697872161865e-01,-2.343375980854034424e-01,3.653651103377342224e-02,7.426897287368774414e-01,-4.442164003849029541e-01,3.345673382282257080e-01,2.060803622007369995e-01,1.257202178239822388e-01,-4.496221542358398438e-01,-1.934600807726383209e-02,3.979807347059249878e-02,5.684982985258102417e-02,5.092962980270385742e-01,5.422996878623962402e-01,2.906725928187370300e-02,-1.497044861316680908e-01,5.390343070030212402e-01,3.455097079277038574e-01,-6.530145406723022461e-01,-5.759052634239196777e-01,-8.867925405502319336e-02,2.543715760111808777e-02,-2.778613865375518799e-01,7.747270911931991577e-02,-2.280746549367904663e-01,4.001050591468811035e-01,4.435119628906250000e-01,5.060724020004272461e-01,4.335188567638397217e-01,9.443626739084720612e-03,-2.698637843132019043e-01,-9.772703796625137329e-02,-3.392295241355895996e-01,-7.678809762001037598e-01,2.952518127858638763e-02,4.912866055965423584e-01,-4.473852515220642090e-01,7.182011008262634277e-01,5.437619686126708984e-01,3.544904291629791260e-01,-1.296068429946899414e-01,2.969971299171447754e-02,-2.519977390766143799e-01,9.507831186056137085e-02,-1.359169185161590576e-01,5.954565405845642090e-01,-3.271334171295166016e-01,-1.527957618236541748e-01,-5.161872506141662598e-02,-9.751987457275390625e-02,2.313132397830486298e-02,-1.485796738415956497e-02,-1.412804871797561646e-01,1.341556757688522339e-01,-5.352147817611694336e-01,4.296907037496566772e-02,-2.154265791177749634e-01,2.105097770690917969e-01,1.881463974714279175e-01,3.057382404804229736e-01,-2.185132168233394623e-02,-5.409740805625915527e-01,2.025620788335800171e-01,1.917718350887298584e-01,-1.955586820840835571e-01,-8.289550989866256714e-02,4.944010376930236816e-01,6.370372176170349121e-01,5.061354041099548340e-01,-1.785551309585571289e-01,-6.922203302383422852e-01,-3.409222066402435303e-01,-1.622507572174072266e-01,1.817207783460617065e-01,-1.124296560883522034e-01,-5.409055948257446289e-02,5.579345822334289551e-01,2.324247807264328003e-01,2.491907626390457153e-01,-8.328361064195632935e-02,5.659996271133422852e-01,4.203611984848976135e-02,-5.819373726844787598e-01,7.517338991165161133e-01,-2.087162286043167114e-01,3.969484269618988037e-01,1.622422188520431519e-01,-2.591591775417327881e-01,1.985288113355636597e-01,-1.378152221441268921e-01,2.122463136911392212e-01,-4.980826973915100098e-01,-6.263718008995056152e-01,4.882869720458984375e-01,-1.080325618386268616e-01,-9.925300627946853638e-02,-4.072611033916473389e-01,2.255159765481948853e-01,3.091308176517486572e-01,2.517782747745513916e-01,-2.602408528327941895e-01,-1.733675748109817505e-01,-1.140569970011711121e-01,4.481984674930572510e-01,5.307546257972717285e-01,1.497511714696884155e-01,2.517700493335723877e-01,3.765073418617248535e-01,-7.273563183844089508e-03,1.321114599704742432e-01,3.551435768604278564e-01,-4.687861800193786621e-01,-1.449488550424575806e-01,-6.225482225418090820e-01,1.880047023296356201e-01,1.126244068145751953e-01,-2.167715132236480713e-01,1.151650786399841309e+00,5.298818349838256836e-01,-5.643028765916824341e-02,-6.219578981399536133e-01,6.054549813270568848e-01,-5.045852065086364746e-01,-2.435557395219802856e-01,-6.405953168869018555e-01,3.492387235164642334e-01,-4.412081539630889893e-01,2.309875935316085815e-01,1.020699858665466309e+00,-4.865550994873046875e-01,3.398685157299041748e-01,-9.846927225589752197e-02,-4.665198922157287598e-02,2.047151327133178711e-01,1.194557771086692810e-01,5.415927171707153320e-01,9.213520288467407227e-01,-4.688138961791992188e-01,2.356469929218292236e-01,-1.644289195537567139e-01,-3.102436959743499756e-01,-6.204547286033630371e-01,4.836073517799377441e-01,-3.098104298114776611e-01,1.082325950264930725e-01,9.033329784870147705e-02,1.301083266735076904e-01,-1.553288549184799194e-01,-6.672315597534179688e-01,-2.647767066955566406e-01,-1.796940863132476807e-01,1.876102536916732788e-01,-3.819220960140228271e-01,-4.569848477840423584e-01,5.537208914756774902e-01,2.855084240436553955e-01,2.938622236251831055e-02,9.312558770179748535e-01,3.720448166131973267e-02,2.971938550472259521e-01,3.412835597991943359e-01,-5.708591267466545105e-02,6.143776327371597290e-02,-1.274168938398361206e-01,-3.043141365051269531e-01,-4.589003026485443115e-01,1.625625789165496826e-01,-3.245676169171929359e-03,-2.974741756916046143e-01,-6.019647717475891113e-01,-8.961182832717895508e-01,2.650934159755706787e-01,5.969189479947090149e-02,5.366789698600769043e-01,-3.277312219142913818e-01,4.038940072059631348e-01,3.248297572135925293e-01,2.371100485324859619e-01,1.492980569601058960e-01,-1.857819557189941406e-01,4.094730690121650696e-02,-4.063989818096160889e-01,-8.789975941181182861e-02,-2.606607079505920410e-01,1.813415437936782837e-01,-7.508017122745513916e-02,-1.859725415706634521e-01,-7.471944689750671387e-01,1.827415376901626587e-01,-3.731047511100769043e-01,-2.274246215820312500e-01,2.348560988903045654e-01,-1.473289877176284790e-01,-4.732640385627746582e-01,1.238688603043556213e-01,-8.270309306681156158e-03,2.156944423913955688e-01,-4.208335280418395996e-02,-3.707787394523620605e-01,-1.007047742605209351e-01,3.407407701015472412e-01,-1.283282786607742310e-01,-1.576805561780929565e-01,3.470926880836486816e-01
